Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,B365H,B365D,B365A,BbAvH,BbAvD,BbAvA,BbAv>2.5,BbAv<2.5,BbAvAHH,BbAvAHA,temp_max,lluvia_mm,viento_kmh
SP1,13/04/2013,Malaga,Osasuna,1,0,H,0.0,0.0,D,16.0,10.0,8.0,1.0,15.0,19.0,10.0,2.0,2.0,4.0,0.0,0.0,2.0,34.0,375.0,199.0,338.0,381.0,206.0,176.0,,,19.1,0.0,10.3
SP1,13/04/2013,Valladolid,Getafe,2,1,H,0.0,1.0,A,22.0,10.0,10.0,2.0,11.0,14.0,6.0,5.0,2.0,2.0,0.0,1.0,23.0,32.0,32.0,229.0,324.0,318.0,22.0,167.0,,,18.8,0.0,10.5
SP1,14/04/2013,Ath Bilbao,Real Madrid,0,3,A,0.0,1.0,A,11.0,14.0,2.0,6.0,16.0,11.0,7.0,5.0,3.0,2.0,0.0,0.0,7.0,45.0,144.0,631.0,435.0,149.0,148.0,256.0,,,24.1,0.2,19.0
SP1,14/04/2013,Ath Madrid,Granada,5,0,H,2.0,0.0,H,16.0,13.0,8.0,5.0,12.0,17.0,5.0,1.0,1.0,3.0,0.0,0.0,136.0,475.0,85.0,134.0,485.0,956.0,178.0,204.0,,,22.9,0.0,11.9
SP1,14/04/2013,Vallecano,Sociedad,0,2,A,0.0,2.0,A,11.0,11.0,5.0,5.0,13.0,10.0,9.0,6.0,5.0,3.0,0.0,0.0,25.0,34.0,27.0,248.0,334.0,279.0,178.0,203.0,,,22.9,0.0,10.1
SP1,14/04/2013,Zaragoza,Barcelona,0,3,A,0.0,2.0,A,12.0,11.0,2.0,6.0,16.0,15.0,2.0,7.0,3.0,2.0,0.0,0.0,75.0,475.0,14.0,73.0,451.0,143.0,153.0,242.0,,,26.9,0.0,29.5
SP1,15/04/2013,Mallorca,Celta,1,0,H,0.0,0.0,D,14.0,8.0,6.0,2.0,17.0,19.0,9.0,1.0,3.0,1.0,0.0,0.0,205.0,34.0,35.0,204.0,34.0,359.0,199.0,182.0,,,20.6,0.0,15.5
SP1,19/04/2013,Mallorca,Vallecano,1,1,D,1.0,1.0,D,11.0,19.0,5.0,3.0,30.0,12.0,5.0,3.0,4.0,5.0,0.0,0.0,22.0,35.0,31.0,22.0,338.0,326.0,189.0,191.0,,,19.9,0.0,25.0
SP1,20/04/2013,Barcelona,Levante,1,0,H,0.0,0.0,D,18.0,4.0,9.0,0.0,13.0,6.0,11.0,1.0,1.0,2.0,0.0,0.0,12.0,65.0,13.0,12.0,671.0,1349.0,139.0,284.0,,,17.5,0.3,9.4
SP1,20/04/2013,Granada,Valladolid,1,1,D,0.0,0.0,D,28.0,2.0,10.0,2.0,12.0,13.0,9.0,0.0,3.0,1.0,0.0,0.0,21.0,325.0,36.0,213.0,328.0,349.0,215.0,169.0,,,21.7,0.0,9.2
SP1,20/04/2013,Real Madrid,Betis,3,1,H,1.0,0.0,H,20.0,20.0,8.0,7.0,9.0,14.0,7.0,5.0,3.0,1.0,0.0,0.0,125.0,6.0,10.0,127.0,588.0,1006.0,138.0,291.0,,,17.2,0.0,15.0
SP1,20/04/2013,Valencia,Malaga,5,1,H,4.0,1.0,H,14.0,11.0,10.0,3.0,23.0,17.0,5.0,8.0,3.0,6.0,0.0,0.0,157.0,38.0,6.0,164.0,378.0,543.0,181.0,199.0,,,20.3,0.0,20.8
SP1,21/04/2013,Getafe,Espanol,0,2,A,0.0,1.0,A,7.0,9.0,3.0,7.0,21.0,18.0,1.0,7.0,3.0,7.0,2.0,0.0,22.0,32.0,34.0,224.0,325.0,327.0,215.0,169.0,,,19.6,0.0,11.5
SP1,21/04/2013,La Coruna,Ath Bilbao,1,1,D,1.0,1.0,D,10.0,17.0,4.0,3.0,11.0,19.0,3.0,5.0,1.0,3.0,0.0,1.0,21.0,34.0,34.0,213.0,339.0,335.0,175.0,207.0,,,14.8,0.0,26.2
SP1,21/04/2013,Osasuna,Sociedad,0,0,D,0.0,0.0,D,14.0,12.0,4.0,4.0,14.0,10.0,6.0,8.0,3.0,4.0,0.0,0.0,288.0,33.0,24.0,298.0,326.0,24.0,204.0,177.0,,,13.3,0.0,18.4
SP1,21/04/2013,Sevilla,Ath Madrid,0,1,A,0.0,0.0,D,13.0,8.0,3.0,1.0,12.0,18.0,4.0,1.0,1.0,5.0,0.0,0.0,24.0,33.0,288.0,244.0,327.0,291.0,2.0,18.0,,,24.8,0.0,12.5
SP1,22/04/2013,Celta,Zaragoza,2,1,H,1.0,1.0,D,16.0,10.0,3.0,3.0,19.0,13.0,4.0,5.0,6.0,4.0,0.0,0.0,2.0,33.0,38.0,2.0,339.0,376.0,202.0,178.0,,,18.1,0.0,25.5
SP1,26/04/2013,Vallecano,Osasuna,2,2,D,1.0,2.0,A,11.0,6.0,5.0,5.0,9.0,19.0,9.0,4.0,1.0,3.0,0.0,0.0,175.0,35.0,475.0,181.0,353.0,455.0,208.0,175.0,,,18.2,1.8,12.5
SP1,27/04/2013,Ath Bilbao,Barcelona,2,2,D,1.0,0.0,H,7.0,15.0,3.0,6.0,17.0,11.0,2.0,1.0,3.0,2.0,0.0,0.0,475.0,4.0,167.0,496.0,392.0,166.0,157.0,233.0,,,9.6,10.5,19.6
SP1,27/04/2013,Ath Madrid,Real Madrid,1,2,A,1.0,1.0,D,11.0,6.0,4.0,4.0,17.0,15.0,2.0,2.0,4.0,4.0,0.0,0.0,263.0,35.0,25.0,263.0,34.0,262.0,171.0,213.0,,,13.7,7.7,18.8
SP1,27/04/2013,Levante,Celta,0,1,A,0.0,1.0,A,11.0,9.0,2.0,4.0,16.0,13.0,10.0,3.0,2.0,5.0,0.0,0.0,205.0,33.0,36.0,213.0,328.0,347.0,206.0,176.0,,,17.2,12.3,18.7
SP1,27/04/2013,Zaragoza,Mallorca,3,2,H,1.0,1.0,D,13.0,11.0,6.0,4.0,16.0,27.0,7.0,4.0,4.0,2.0,0.0,0.0,21.0,33.0,35.0,221.0,324.0,336.0,207.0,175.0,,,13.2,7.1,30.7
SP1,28/04/2013,Espanol,Granada,0,1,A,0.0,1.0,A,9.0,11.0,2.0,4.0,18.0,17.0,5.0,2.0,1.0,1.0,0.0,0.0,195.0,35.0,38.0,197.0,339.0,387.0,197.0,184.0,,,12.0,3.8,20.9
SP1,28/04/2013,Malaga,Getafe,2,1,H,1.0,0.0,H,12.0,14.0,7.0,4.0,15.0,10.0,3.0,8.0,3.0,3.0,0.0,0.0,167.0,375.0,5.0,165.0,375.0,536.0,186.0,195.0,,,15.0,4.8,20.9
SP1,28/04/2013,Sociedad,Valencia,4,2,H,1.0,1.0,D,19.0,15.0,6.0,7.0,16.0,19.0,8.0,7.0,3.0,4.0,0.0,0.0,225.0,34.0,31.0,228.0,339.0,307.0,178.0,204.0,,,10.1,5.1,21.9
SP1,28/04/2013,Valladolid,Sevilla,1,1,D,1.0,0.0,H,12.0,15.0,4.0,7.0,14.0,9.0,2.0,8.0,2.0,2.0,0.0,0.0,3.0,34.0,23.0,305.0,332.0,232.0,192.0,188.0,,,9.8,0.7,32.9
SP1,29/04/2013,Betis,La Coruna,1,1,D,0.0,1.0,A,20.0,12.0,4.0,6.0,17.0,19.0,8.0,3.0,5.0,4.0,0.0,0.0,191.0,36.0,38.0,194.0,349.0,386.0,169.0,215.0,,,11.6,3.0,11.8
SP1,03/05/2013,Celta,Ath Bilbao,1,1,D,0.0,1.0,A,21.0,8.0,6.0,2.0,10.0,13.0,9.0,4.0,1.0,4.0,0.0,0.0,24.0,34.0,28.0,242.0,33.0,296.0,194.0,187.0,,,20.1,0.0,18.6
SP1,04/05/2013,Granada,Malaga,1,0,H,1.0,0.0,H,14.0,10.0,4.0,4.0,22.0,13.0,6.0,2.0,4.0,2.0,0.0,0.0,25.0,33.0,28.0,246.0,329.0,286.0,2.0,181.0,,,18.2,0.2,10.3
SP1,04/05/2013,La Coruna,Ath Madrid,0,0,D,0.0,0.0,D,10.0,9.0,3.0,0.0,12.0,12.0,5.0,10.0,1.0,1.0,0.0,0.0,34.0,34.0,21.0,355.0,336.0,209.0,197.0,184.0,,,20.2,0.0,11.3
SP1,04/05/2013,Real Madrid,Valladolid,4,3,H,2.0,2.0,D,27.0,14.0,11.0,6.0,7.0,10.0,7.0,10.0,1.0,3.0,0.0,0.0,118.0,7.0,13.0,117.0,752.0,1545.0,128.0,352.0,,,19.1,0.0,8.7
SP1,04/05/2013,Valencia,Osasuna,4,0,H,2.0,0.0,H,18.0,8.0,7.0,3.0,17.0,17.0,7.0,7.0,2.0,3.0,0.0,2.0,14.0,45.0,75.0,142.0,448.0,752.0,168.0,218.0,,,20.5,0.0,15.4
SP1,05/05/2013,Barcelona,Betis,4,2,H,1.0,2.0,A,19.0,5.0,10.0,3.0,12.0,10.0,7.0,0.0,1.0,1.0,0.0,0.0,12.0,7.0,12.0,122.0,644.0,1171.0,135.0,307.0,,,19.1,0.0,9.2
SP1,05/05/2013,Mallorca,Levante,1,1,D,1.0,1.0,D,21.0,3.0,8.0,1.0,16.0,14.0,10.0,1.0,0.0,3.0,0.0,0.0,175.0,35.0,475.0,174.0,365.0,468.0,196.0,184.0,,,18.6,0.0,19.0
SP1,05/05/2013,Sevilla,Espanol,3,0,H,3.0,0.0,H,16.0,11.0,5.0,4.0,11.0,13.0,7.0,1.0,1.0,2.0,0.0,0.0,157.0,38.0,6.0,155.0,397.0,616.0,177.0,205.0,,,26.4,0.0,11.7
SP1,05/05/2013,Zaragoza,Vallecano,3,0,H,1.0,0.0,H,16.0,7.0,6.0,3.0,14.0,12.0,5.0,7.0,4.0,2.0,0.0,0.0,2.0,35.0,36.0,207.0,341.0,353.0,2.0,181.0,,,22.3,0.0,15.4
SP1,06/05/2013,Getafe,Sociedad,2,1,H,2.0,1.0,H,15.0,10.0,6.0,4.0,15.0,11.0,5.0,8.0,3.0,3.0,0.0,0.0,34.0,35.0,205.0,36.0,343.0,202.0,182.0,199.0,,,23.4,0.0,17.9
SP1,08/05/2013,Celta,Ath Madrid,1,3,A,0.0,0.0,D,13.0,10.0,4.0,5.0,14.0,18.0,4.0,4.0,3.0,4.0,0.0,0.0,34.0,32.0,22.0,328.0,331.0,221.0,2.0,181.0,,,16.7,4.9,27.8
SP1,08/05/2013,Real Madrid,Malaga,6,2,H,4.0,2.0,H,20.0,9.0,9.0,3.0,11.0,9.0,9.0,4.0,1.0,3.0,0.0,2.0,12.0,65.0,12.0,122.0,632.0,1198.0,132.0,325.0,,,21.2,0.0,16.6
SP1,10/05/2013,Levante,Zaragoza,0,0,D,0.0,0.0,D,11.0,16.0,3.0,3.0,16.0,18.0,2.0,9.0,3.0,3.0,2.0,0.0,275.0,33.0,255.0,279.0,327.0,256.0,225.0,164.0,,,22.5,0.0,19.6
SP1,11/05/2013,Ath Bilbao,Mallorca,2,1,H,1.0,0.0,H,9.0,18.0,4.0,5.0,18.0,22.0,6.0,4.0,4.0,2.0,0.0,2.0,18.0,36.0,433.0,182.0,36.0,426.0,174.0,207.0,,,14.8,0.1,15.1
SP1,11/05/2013,Espanol,Real Madrid,1,1,D,1.0,0.0,H,7.0,11.0,5.0,4.0,13.0,17.0,8.0,3.0,5.0,6.0,1.0,0.0,6.0,433.0,15.0,611.0,427.0,151.0,149.0,252.0,,,17.0,0.8,16.5
SP1,11/05/2013,Osasuna,Getafe,1,0,H,0.0,0.0,D,21.0,6.0,4.0,2.0,20.0,16.0,4.0,4.0,3.0,5.0,0.0,0.0,185.0,34.0,433.0,188.0,341.0,424.0,216.0,168.0,,,13.7,0.0,16.3
SP1,11/05/2013,Valladolid,La Coruna,1,0,H,0.0,0.0,D,7.0,14.0,3.0,3.0,14.0,1.0,2.0,6.0,3.0,1.0,0.0,0.0,25.0,33.0,28.0,245.0,328.0,288.0,195.0,185.0,,,17.5,0.0,15.8
SP1,12/05/2013,Ath Madrid,Barcelona,1,2,A,0.0,0.0,D,12.0,11.0,2.0,3.0,18.0,11.0,3.0,2.0,1.0,2.0,0.0,0.0,4.0,35.0,191.0,385.0,36.0,191.0,151.0,247.0,,,22.9,0.0,14.3
SP1,12/05/2013,Betis,Celta,1,0,H,0.0,0.0,D,16.0,4.0,5.0,2.0,17.0,14.0,3.0,3.0,4.0,3.0,0.0,0.0,191.0,35.0,4.0,187.0,36.0,404.0,176.0,205.0,,,29.3,0.0,17.1
SP1,12/05/2013,Malaga,Sevilla,0,0,D,0.0,0.0,D,9.0,10.0,0.0,2.0,11.0,15.0,4.0,6.0,4.0,3.0,0.0,0.0,263.0,33.0,263.0,262.0,333.0,266.0,176.0,204.0,,,20.1,0.7,15.0
SP1,12/05/2013,Vallecano,Valencia,0,4,A,0.0,2.0,A,14.0,20.0,3.0,7.0,15.0,12.0,8.0,4.0,5.0,2.0,0.0,0.0,36.0,33.0,205.0,357.0,345.0,203.0,172.0,211.0,,,23.0,0.0,14.1
SP1,13/05/2013,Sociedad,Granada,2,2,D,2.0,1.0,H,18.0,15.0,4.0,5.0,11.0,13.0,9.0,4.0,2.0,4.0,0.0,0.0,144.0,433.0,7.0,143.0,437.0,73.0,162.0,225.0,,,15.2,0.0,13.1
SP1,18/05/2013,Getafe,Valencia,0,1,A,0.0,1.0,A,4.0,16.0,1.0,4.0,12.0,15.0,7.0,9.0,2.0,1.0,0.0,0.0,45.0,375.0,175.0,45.0,367.0,177.0,166.0,22.0,,,13.4,4.1,21.2
SP1,18/05/2013,Granada,Osasuna,3,0,H,1.0,0.0,H,11.0,16.0,4.0,5.0,18.0,14.0,5.0,5.0,3.0,2.0,0.0,1.0,21.0,32.0,36.0,209.0,314.0,381.0,223.0,164.0,,,13.2,2.8,19.9
SP1,18/05/2013,Sevilla,Sociedad,1,2,A,1.0,2.0,A,20.0,13.0,4.0,6.0,12.0,10.0,12.0,6.0,4.0,3.0,1.0,0.0,191.0,36.0,375.0,189.0,369.0,388.0,162.0,226.0,,,20.3,0.3,22.4
SP1,19/05/2013,Barcelona,Valladolid,2,1,H,2.0,0.0,H,16.0,5.0,4.0,2.0,4.0,6.0,14.0,2.0,0.0,0.0,0.0,0.0,129.0,55.0,10.0,127.0,581.0,989.0,134.0,312.0,,,17.9,2.8,12.0
SP1,19/05/2013,La Coruna,Espanol,2,0,H,0.0,0.0,D,17.0,7.0,5.0,2.0,11.0,25.0,7.0,6.0,3.0,5.0,0.0,0.0,157.0,4.0,55.0,16.0,398.0,531.0,175.0,206.0,,,13.2,4.9,13.5
SP1,19/05/2013,Levante,Vallecano,2,3,A,0.0,1.0,A,12.0,18.0,4.0,7.0,25.0,13.0,6.0,3.0,1.0,5.0,0.0,0.0,25.0,33.0,275.0,252.0,329.0,277.0,189.0,19.0,,,21.6,0.2,22.4
SP1,19/05/2013,Zaragoza,Ath Bilbao,1,2,A,1.0,0.0,H,14.0,10.0,3.0,4.0,21.0,14.0,3.0,1.0,5.0,2.0,0.0,0.0,185.0,35.0,42.0,185.0,358.0,41.0,187.0,193.0,,,17.0,0.0,21.1
SP1,20/05/2013,Mallorca,Betis,1,0,H,1.0,0.0,H,15.0,10.0,5.0,2.0,13.0,17.0,6.0,5.0,4.0,2.0,0.0,0.0,25.0,34.0,27.0,252.0,338.0,27.0,175.0,207.0,,,18.2,0.0,8.9
SP1,26/05/2013,Ath Bilbao,Levante,0,1,A,0.0,0.0,D,12.0,12.0,4.0,4.0,13.0,15.0,8.0,3.0,1.0,0.0,1.0,0.0,145.0,433.0,7.0,145.0,424.0,717.0,166.0,219.0,,,15.6,1.3,19.4
SP1,26/05/2013,Ath Madrid,Mallorca,0,0,D,0.0,0.0,D,10.0,12.0,2.0,4.0,15.0,11.0,7.0,3.0,5.0,4.0,0.0,0.0,162.0,41.0,5.0,159.0,409.0,514.0,16.0,225.0,,,23.0,0.5,16.9
SP1,26/05/2013,Betis,Zaragoza,4,0,H,2.0,0.0,H,13.0,16.0,5.0,3.0,18.0,12.0,4.0,4.0,2.0,6.0,0.0,0.0,2.0,35.0,36.0,202.0,347.0,354.0,175.0,206.0,,,26.2,0.0,18.4
SP1,26/05/2013,Espanol,Barcelona,0,2,A,0.0,1.0,A,6.0,10.0,2.0,4.0,13.0,10.0,4.0,5.0,3.0,2.0,1.0,0.0,55.0,41.0,157.0,553.0,402.0,157.0,147.0,259.0,,,16.9,2.4,18.6
SP1,26/05/2013,Getafe,Vallecano,1,2,A,0.0,0.0,D,14.0,13.0,6.0,7.0,21.0,18.0,10.0,7.0,3.0,5.0,0.0,0.0,21.0,35.0,33.0,214.0,342.0,328.0,176.0,205.0,,,23.7,0.7,18.1
SP1,26/05/2013,Malaga,La Coruna,3,1,H,1.0,0.0,H,15.0,28.0,9.0,4.0,12.0,6.0,5.0,6.0,1.0,1.0,0.0,0.0,238.0,34.0,288.0,238.0,342.0,284.0,174.0,208.0,,,20.1,0.0,14.3
SP1,26/05/2013,Osasuna,Sevilla,2,1,H,0.0,0.0,D,18.0,10.0,5.0,3.0,17.0,22.0,5.0,4.0,3.0,2.0,0.0,0.0,238.0,34.0,288.0,244.0,333.0,282.0,197.0,182.0,,,18.4,0.3,11.5
SP1,26/05/2013,Sociedad,Real Madrid,3,3,D,0.0,1.0,A,27.0,11.0,12.0,4.0,7.0,12.0,11.0,5.0,1.0,2.0,0.0,0.0,25.0,36.0,26.0,254.0,348.0,262.0,142.0,271.0,,,17.7,0.1,17.1
SP1,26/05/2013,Valencia,Granada,1,0,H,0.0,0.0,D,13.0,2.0,3.0,0.0,17.0,13.0,10.0,2.0,0.0,0.0,0.0,0.0,125.0,6.0,11.0,125.0,572.0,1148.0,216.0,167.0,,,20.0,0.0,21.2
SP1,26/05/2013,Valladolid,Celta,0,2,A,0.0,1.0,A,13.0,17.0,3.0,10.0,13.0,7.0,3.0,3.0,4.0,2.0,0.0,0.0,3.0,34.0,23.0,289.0,33.0,241.0,195.0,185.0,,,21.3,1.7,14.0
SP1,01/06/2013,Barcelona,Malaga,4,1,H,3.0,0.0,H,10.0,11.0,6.0,5.0,5.0,5.0,9.0,6.0,0.0,0.0,0.0,0.0,125.0,6.0,10.0,126.0,601.0,1033.0,128.0,348.0,,,25.0,0.0,20.3
SP1,01/06/2013,Celta,Espanol,1,0,H,1.0,0.0,H,12.0,8.0,5.0,1.0,17.0,17.0,6.0,6.0,1.0,3.0,0.0,1.0,144.0,45.0,65.0,145.0,441.0,692.0,171.0,212.0,,,20.6,0.0,26.4
SP1,01/06/2013,Granada,Getafe,2,0,H,1.0,0.0,H,16.0,11.0,5.0,0.0,10.0,7.0,4.0,4.0,1.0,1.0,0.0,0.0,195.0,36.0,36.0,206.0,34.0,357.0,174.0,208.0,,,23.6,0.0,11.0
SP1,01/06/2013,La Coruna,Sociedad,0,1,A,0.0,1.0,A,20.0,13.0,5.0,6.0,12.0,19.0,7.0,1.0,7.0,2.0,0.0,1.0,26.0,35.0,26.0,258.0,358.0,256.0,146.0,259.0,,,15.3,0.0,24.7
SP1,01/06/2013,Levante,Betis,1,1,D,0.0,0.0,D,13.0,9.0,4.0,2.0,17.0,15.0,7.0,5.0,3.0,4.0,0.0,0.0,32.0,34.0,22.0,327.0,341.0,218.0,17.0,213.0,,,26.2,0.0,18.6
SP1,01/06/2013,Mallorca,Valladolid,4,2,H,2.0,1.0,H,20.0,11.0,10.0,5.0,8.0,11.0,9.0,5.0,2.0,0.0,0.0,0.0,15.0,433.0,6.0,149.0,424.0,652.0,167.0,217.0,,,20.4,0.0,20.0
SP1,01/06/2013,Real Madrid,Osasuna,4,2,H,2.0,0.0,H,18.0,26.0,9.0,13.0,15.0,12.0,4.0,5.0,1.0,1.0,0.0,0.0,125.0,6.0,10.0,125.0,593.0,1096.0,124.0,374.0,,,20.3,0.0,14.6
SP1,01/06/2013,Sevilla,Valencia,4,3,H,2.0,1.0,H,21.0,17.0,9.0,7.0,14.0,11.0,9.0,1.0,3.0,6.0,0.0,1.0,33.0,35.0,21.0,324.0,352.0,215.0,15.0,248.0,,,29.0,0.0,17.9
SP1,01/06/2013,Vallecano,Ath Bilbao,2,2,D,1.0,1.0,D,28.0,5.0,6.0,3.0,12.0,20.0,11.0,1.0,1.0,3.0,0.0,1.0,205.0,36.0,34.0,211.0,347.0,338.0,155.0,235.0,,,21.5,0.0,14.6
SP1,01/06/2013,Zaragoza,Ath Madrid,1,3,A,0.0,0.0,D,15.0,16.0,6.0,4.0,11.0,11.0,7.0,4.0,2.0,1.0,0.0,0.0,22.0,35.0,31.0,218.0,341.0,327.0,183.0,198.0,,,19.5,0.0,39.5
SP1,17/08/2013,Sociedad,Getafe,2,0,H,1.0,0.0,H,16.0,15.0,6.0,2.0,13.0,6.0,6.0,5.0,1.0,1.0,0.0,0.0,173.0,36.0,475.0,175.0,354.0,48.0,194.0,187.0,,,23.4,0.0,13.9
SP1,17/08/2013,Valencia,Malaga,1,0,H,0.0,0.0,D,9.0,11.0,1.0,2.0,15.0,23.0,9.0,6.0,3.0,5.0,0.0,0.0,153.0,4.0,6.0,154.0,395.0,61.0,172.0,211.0,,,29.8,0.3,16.3
SP1,17/08/2013,Valladolid,Ath Bilbao,1,2,A,1.0,1.0,D,8.0,13.0,2.0,3.0,10.0,8.0,5.0,5.0,1.0,0.0,0.0,0.0,25.0,33.0,28.0,256.0,326.0,273.0,201.0,179.0,,,30.3,0.0,18.6
SP1,18/08/2013,Barcelona,Levante,7,0,H,6.0,0.0,H,22.0,4.0,13.0,1.0,15.0,16.0,9.0,3.0,1.0,3.0,0.0,0.0,108.0,10.0,26.0,108.0,1055.0,24.0,123.0,396.0,,,26.3,0.2,15.0
SP1,18/08/2013,Osasuna,Granada,1,2,A,0.0,2.0,A,14.0,13.0,5.0,4.0,15.0,17.0,7.0,6.0,1.0,4.0,0.0,0.0,2.0,33.0,375.0,206.0,329.0,366.0,223.0,165.0,,,29.2,0.0,11.6
SP1,18/08/2013,Real Madrid,Betis,2,1,H,1.0,1.0,D,20.0,11.0,9.0,4.0,11.0,20.0,5.0,7.0,1.0,2.0,0.0,0.0,117.0,7.0,17.0,115.0,745.0,1622.0,128.0,348.0,,,33.4,0.0,9.4
SP1,18/08/2013,Sevilla,Ath Madrid,1,3,A,1.0,1.0,D,14.0,16.0,5.0,6.0,12.0,13.0,1.0,9.0,4.0,4.0,0.0,0.0,28.0,33.0,25.0,273.0,327.0,255.0,198.0,182.0,,,38.5,0.0,10.3
SP1,19/08/2013,Almeria,Villarreal,2,3,A,1.0,0.0,H,15.0,14.0,2.0,4.0,17.0,14.0,6.0,10.0,2.0,0.0,0.0,0.0,26.0,32.0,275.0,255.0,322.0,277.0,219.0,166.0,,,29.8,0.0,15.6
SP1,19/08/2013,Celta,Espanol,2,2,D,1.0,0.0,H,15.0,6.0,10.0,5.0,23.0,12.0,7.0,2.0,4.0,4.0,0.0,0.0,22.0,32.0,34.0,219.0,324.0,333.0,222.0,165.0,,,28.8,0.0,23.1
SP1,19/08/2013,Vallecano,Elche,3,0,H,2.0,0.0,H,11.0,8.0,5.0,1.0,16.0,11.0,3.0,4.0,2.0,2.0,0.0,0.0,225.0,325.0,325.0,222.0,326.0,321.0,204.0,176.0,,,35.9,0.0,11.1
SP1,23/08/2013,Ath Bilbao,Osasuna,2,0,H,1.0,0.0,H,8.0,18.0,2.0,5.0,15.0,20.0,5.0,10.0,2.0,2.0,0.0,0.0,162.0,375.0,55.0,17.0,365.0,509.0,19.0,19.0,238.0,161.0,22.9,0.0,13.0
SP1,23/08/2013,Getafe,Almeria,2,2,D,1.0,2.0,A,14.0,16.0,5.0,7.0,15.0,17.0,2.0,7.0,2.0,1.0,0.0,0.0,185.0,35.0,42.0,186.0,349.0,429.0,208.0,174.0,215.0,175.0,34.7,0.0,8.2
SP1,24/08/2013,Elche,Sociedad,1,1,D,1.0,0.0,H,12.0,11.0,2.0,4.0,9.0,12.0,4.0,2.0,4.0,3.0,0.0,0.0,32.0,34.0,22.0,321.0,335.0,221.0,196.0,184.0,197.0,19.0,30.2,0.0,16.9
SP1,24/08/2013,Espanol,Valencia,3,1,H,1.0,1.0,D,13.0,8.0,3.0,2.0,17.0,12.0,6.0,3.0,3.0,3.0,0.0,0.0,3.0,325.0,238.0,306.0,327.0,233.0,198.0,183.0,219.0,169.0,26.0,0.9,15.9
SP1,24/08/2013,Villarreal,Valladolid,2,1,H,1.0,1.0,D,17.0,6.0,6.0,2.0,11.0,25.0,8.0,3.0,4.0,2.0,0.0,0.0,185.0,36.0,4.0,186.0,347.0,423.0,205.0,176.0,186.0,201.0,27.4,0.1,15.4
SP1,25/08/2013,Ath Madrid,Vallecano,5,0,H,3.0,0.0,H,14.0,7.0,5.0,1.0,11.0,9.0,8.0,3.0,0.0,1.0,0.0,0.0,129.0,525.0,10.0,131.0,517.0,984.0,16.0,228.0,189.0,196.0,31.9,0.0,17.8
SP1,25/08/2013,Betis,Celta,1,2,A,0.0,0.0,D,20.0,13.0,6.0,4.0,9.0,18.0,12.0,8.0,1.0,3.0,0.0,1.0,18.0,35.0,45.0,179.0,357.0,451.0,194.0,187.0,182.0,205.0,33.6,0.0,14.3
SP1,25/08/2013,Levante,Sevilla,0,0,D,0.0,0.0,D,8.0,18.0,3.0,3.0,17.0,18.0,5.0,7.0,3.0,5.0,0.0,0.0,35.0,33.0,21.0,332.0,332.0,217.0,205.0,176.0,199.0,188.0,27.0,0.3,16.7
SP1,25/08/2013,Malaga,Barcelona,0,1,A,0.0,1.0,A,9.0,15.0,3.0,11.0,14.0,12.0,2.0,11.0,3.0,2.0,0.0,0.0,13.0,6.0,122.0,1251.0,625.0,122.0,137.0,293.0,179.0,207.0,27.3,0.0,10.0
SP1,26/08/2013,Granada,Real Madrid,0,1,A,0.0,1.0,A,8.0,21.0,3.0,8.0,14.0,10.0,5.0,8.0,4.0,2.0,0.0,0.0,75.0,55.0,133.0,84.0,528.0,133.0,141.0,275.0,185.0,2.0,30.9,1.0,11.6
SP1,30/08/2013,Almeria,Elche,2,2,D,2.0,1.0,H,9.0,15.0,5.0,9.0,18.0,18.0,4.0,5.0,3.0,5.0,1.0,0.0,2.0,33.0,38.0,204.0,34.0,365.0,202.0,178.0,204.0,184.0,25.4,0.1,20.9
SP1,30/08/2013,Vallecano,Levante,1,2,A,0.0,1.0,A,23.0,6.0,8.0,2.0,14.0,17.0,8.0,1.0,4.0,3.0,1.0,0.0,173.0,36.0,475.0,18.0,356.0,448.0,197.0,183.0,205.0,183.0,27.5,0.0,11.2
SP1,31/08/2013,Celta,Granada,1,1,D,1.0,0.0,H,17.0,3.0,4.0,1.0,9.0,6.0,6.0,5.0,1.0,2.0,0.0,0.0,22.0,33.0,33.0,219.0,329.0,332.0,212.0,171.0,221.0,17.0,28.4,0.0,19.7
SP1,31/08/2013,Osasuna,Villarreal,0,3,A,0.0,2.0,A,9.0,9.0,3.0,4.0,15.0,14.0,7.0,8.0,3.0,2.0,0.0,0.0,25.0,32.0,288.0,256.0,321.0,277.0,222.0,165.0,183.0,201.0,22.2,0.0,20.3
SP1,31/08/2013,Valladolid,Getafe,1,0,H,0.0,0.0,D,21.0,16.0,6.0,0.0,19.0,8.0,10.0,5.0,2.0,2.0,0.0,0.0,21.0,33.0,35.0,216.0,328.0,338.0,218.0,167.0,218.0,172.0,27.3,0.0,21.4
SP1,01/09/2013,Espanol,Betis,0,0,D,0.0,0.0,D,10.0,8.0,3.0,3.0,19.0,14.0,7.0,7.0,2.0,4.0,0.0,0.0,205.0,34.0,36.0,203.0,343.0,36.0,199.0,181.0,204.0,183.0,25.7,0.0,10.9
